Cyncoed_ED,contains,Three_Arches_Ave
Cyncoed_ED,contains,Miranda_Parsons
Darren_Valley_ED,contains,Darran_and_Deri_railway_station
Dinas_Powys_ED,contains,Dinas_Powys_railway_station
Dinas_Powys_ED,contains,Eastbrook_railway_station
Gabalfa_ED,contains,Allotment_Gardens
Grangetown_ED,contains,Watkiss_Way-1
Grangetown_ED,contains,Slipway
Grangetown_ED,contains,Weighbridge
Grangetown_ED,contains,Wharf-Disused
Grangetown_ED,contains,Fish_Ladder
Grangetown_ED,contains,Appletree_Nursery
Grangetown_ED,contains,Frankie_&_Bennys
Grangetown_ED,contains,B_T_Data_Centre_Cardiff_Bay
Grangetown_ED,contains,Cardiff_Ice_Rink
Grangetown_ED,contains,Landing_Stage
Grangetown_ED,contains,Planet_Ice_Cardiff_Arena
Grangetown_ED,contains,Cardiff_Bay_Yacht_Club
Grangetown_ED,contains,Bus_Depot
Grangetown_ED,contains,Watkiss_Way-2
Grangetown_ED,contains,Gantry
Grangetown_ED,contains,Bayscape
Grangetown_ED,contains,Cardiff_International_Pool
Grangetown_ED,contains,Cardiff_Bay_Barrage
Heath_ED,contains,Let_Wise
Heath_ED,contains,Budd_Electrical_Spares_Department
Heath_ED,contains,Ty_Maeth
Heath_ED,contains,Royal_College_of_Nursing
Heath_ED,contains,Monmouth_House
Heath_ED,contains,Royal_College_of_Nursing-Welsh_Board
Heath_ED,contains,King_Georges_Field_Playing_Fields
Heath_ED,contains,University_Hospital_of_Wales
Lisvane_ED,contains,Howard_J_Weare_&_Co
Lisvane_ED,contains,Cefn_Onn_Halt_railway_station
Llandaff_ED,contains,Danescourt_railway_station
Llanishen_ED,contains,Llys_Enfys
Llanishen_ED,contains,St_Isan
Llanishen_ED,contains,Llanishen_Reservoir
Llantrisant_Town_ED,contains,Cross_Inn_railway_station
Llantwit_Fardre_ED,contains,Efail_Isaf_railway_station
Llantwit_Major_ED,contains,Atlantic_College_Lifeboat_Station
Llantwit_Major_ED,contains,Llantwit_Major_Roman_Villa
Maerdy_ED,contains,Lluest-wen_Reservoir
Morgan_Jones_ED,contains,Caerphilly_Castle
Moriah_ED,contains,Abertysswg_railway_station
Mountain_Ash_West_ED,contains,Abercwmboi_Halt_railway_station
New_Tredegar_ED,contains,Brithdir_railway_station
Pentre_ED,contains,Mynydd_William_Meyrick
Pentyrch_ED,contains,Electricity_Sub_Station
Pentyrch_ED,contains,Chris_Leach_&_Associates_Ltd
Pentyrch_ED,contains,Garth_Olwg
Pentyrch_ED,contains,Pylon
Pentyrch_ED,contains,Devine_Wines_Ltd
Pentyrch_ED,contains,Refuse_Tip-Disused
Pentyrch_ED,contains,Tumulus
Pentyrch_ED,contains,Quarry_Disused
Plymouth_ED,contains,Alberta_Place_Halt_railway_station
Pontprennau/Old_St._Mellons_ED,contains,Pontyprennau_Pharmacy
Pontprennau/Old_St._Mellons_ED,contains,Fort_Castle_Field
Pontprennau/Old_St._Mellons_ED,contains,R_M_Guy_Gas_Services_Ltd
Pontprennau/Old_St._Mellons_ED,contains,Community_Centre
Pontprennau/Old_St._Mellons_ED,contains,Subway-1
Pontprennau/Old_St._Mellons_ED,contains,Pelcare_Ltd
Radyr_ED,contains,Foot_Bridge
Rhiwbina_ED,contains,NatWest
Rhiwbina_ED,contains,Hayes_Flooring
Rhiwbina_ED,contains,Ion_Graphic
Rhiwbina_ED,contains,Reservoir_Covered
Rhiwbina_ED,contains,Denison
Rhiwbina_ED,contains,Hall_Bookkeeping
Rhiwbina_ED,contains,Schools_Into_Europe
Rhiwbina_ED,contains,Lay-By
Rhiwbina_ED,contains,Birchgrove_railway_station
Rhondda_ED,contains,Sardis_Road
Rhoose_ED,contains,Aberthaw_High_Level_railway_station
Rhoose_ED,contains,Aberthaw_Low_Level_railway_station
Rhydfelen_Central/Ilan_ED,contains,Cefn_Eglwysilan
Riverside_ED,contains,Cash_Machine-Royal_Bank_of_Scotland
Riverside_ED,contains,Other_Roads_Films
Riverside_ED,contains,Tesco
Riverside_ED,contains,Boiler_Plant_Maintenance_Glamorgan_Ltd
Riverside_ED,contains,Tuck_in_Grill_House
Riverside_ED,contains,St_Mary_of_the_Angels_R_C_Church_Canton
Rogerstone_ED,contains,Bassaleg_Junction_railway_station
Splott_ED,contains,Sundial
Splott_ED,contains,Health_Visitors_Office
Splott_ED,contains,Lighting_Tower
Splott_ED,contains,Multiple_Sclerosis_Society
Splott_ED,contains,Gypsy_Caravan_Site
Splott_ED,contains,Four_Elms_Medical_Centres
Splott_ED,contains,RAF_Pengam_Moors
St._Athan_ED,contains,Aberthaw_power_stations
St._Augustine's_ED,contains,Dingle_Road_railway_station
St._James_ED,contains,Ruperra_Castle
St._Martins_ED,contains,Aber_railway_station
St._Martins_ED,contains,Caerphilly_railway_station
Stow_Hill_ED,contains,Kingsway_Shopping_Centre
Sully_ED,contains,Barry_Power_Station
Tonyrefail_East_ED,contains,Coed-Ely
Tonyrefail_West_ED,contains,Coed_Ely_railway_station
Trealaw_ED,contains,Dinas_Rhondda_railway_station
Trowbridge_ED,contains,Display_One_Ltd
Trowbridge_ED,contains,Pump
Twyn_Carno_ED,contains,Bute_Town
Wenvoe_ED,contains,Copthorne_Hotel_Cardiff
Wenvoe_ED,contains,Dyffryn_Gardens
Whitchurch_and_Tongwynlais_ED,contains,Tank
Whitchurch_and_Tongwynlais_ED,contains,H_T_Fox_Roofing_&_Leadwork
Whitchurch_and_Tongwynlais_ED,contains,Institute_of_Cancer_&_Genetics
Whitchurch_and_Tongwynlais_ED,contains,Slot_Cars_Wales_Ltd
Whitchurch_and_Tongwynlais_ED,contains,Ashvale_Contractors_Ltd
Whitchurch_and_Tongwynlais_ED,contains,Cancer_Research_UK
Whitchurch_and_Tongwynlais_ED,contains,Celtic_Road
Whitchurch_and_Tongwynlais_ED,contains,Geoff_Flynn
Whitchurch_and_Tongwynlais_ED,contains,Cancer_Research_Wales_Library_Within_Velindre_Hospital
Whitchurch_and_Tongwynlais_ED,contains,Octopus_Creative_Design
Whitchurch_and_Tongwynlais_ED,contains,William_Hill
Whitchurch_and_Tongwynlais_ED,contains,C_G_Rees_Supply_Ltd
Whitchurch_and_Tongwynlais_ED,contains,S-G_Recruitment_Services
Whitchurch_and_Tongwynlais_ED,contains,Ynys_Bridge
Whitchurch_and_Tongwynlais_ED,contains,Nature_Reserve
Whitchurch_and_Tongwynlais_ED,contains,Castell_Coch
Whitchurch_and_Tongwynlais_ED,contains,Whitchurch_Hospital
